arm,seed,i,cls,offset,heading,mL,mR,mc,n_base,adj,flags
A,42,2448,two_row,-0.25445359755166974,-0.28688411205923575,-0.15740660626622852,0.1473923779237511,-0.005007114171238711,12,0,slope_mismatch
A,42,2449,two_row,-0.07685142234263209,-2.064959004371028,-0.16923899336213352,0.09712710138708301,-0.036055945987525255,14,0,slope_mismatch
A,42,2450,two_row,-0.22809387892174604,-0.010328155485480486,-0.10719027996826547,0.10682975932660148,-0.00018026032083199445,13,0,slope_mismatch
A,42,2451,two_row,-0.1965471016575937,-0.14367649405703387,-0.12122692959531722,0.1162116633249498,-0.0025076331351837136,11,0,slope_mismatch
A,42,2452,two_row,-0.156280046435882,2.934569021285138,-0.10540372026392117,0.20792916977112905,0.05126272475360394,16,0,slope_mismatch
A,42,2453,two_row,-0.06514125399129678,1.1932498190777416,-0.10133082073786472,0.1429891199861759,0.020829149624155587,12,0,slope_mismatch
A,42,2454,two_row,-0.2154777586331904,4.024600130298177,-0.09945676817481253,0.24017332343121453,0.070358277628201,12,0,slope_mismatch
A,42,2455,two_row,-0.05546220889535891,2.2670424088728476,-0.12086253082088651,0.20003856245421472,0.03958801581666411,13,0,slope_mismatch
A,42,2456,single_row,,,,,,15,0,
A,42,2457,two_row,-0.005386637471923472,-7.49037250709122,-0.07828029214146079,-0.18468282292323546,-0.13148155753234814,18,0,
A,42,2458,two_row,-0.09050901429862579,2.942805946338715,-0.07354781650706377,0.17636154663761294,0.05140686506527459,14,0,slope_mismatch
A,42,2459,two_row,-0.09242704201841856,4.718219283087265,-0.06478549241006712,0.22985571237299246,0.08253510998146267,14,0,slope_mismatch
A,42,2460,two_row,0.025045292971533017,-7.800771858117799,-0.07251306510156891,-0.20148030472386003,-0.13699668491271447,20,0,
A,42,2461,two_row,0.2649036011662678,-0.42687384906325043,-0.06810336860650361,0.05320238458502026,-0.0074504920107416744,14,0,
A,42,2462,two_row,0.045342314717545684,-7.206409231032419,-0.0696833986996687,-0.18320265621584222,-0.12644302745775546,21,1,
A,42,2463,two_row,0.015990607325866435,5.2412706167903655,-0.0541507531398352,0.23761765505382232,0.09173345095699356,13,0,slope_mismatch
A,42,2464,two_row,0.03441495438905173,4.9241108283987876,0.017017592420431132,0.15529073413778868,0.08615416327910991,16,0,
A,42,2465,two_row,-0.07363045005673785,-4.091456011979016,-0.05339967409169663,-0.08966233784301438,-0.07153100596735551,20,1,
A,42,2466,two_row,0.012686344955804452,6.394698626827977,0.01991064735418346,0.20423791763761315,0.1120742824958983,18,0,
A,42,2467,two_row,0.3285896800786603,-1.583558199951475,-0.07305115025085301,0.017760462154060585,-0.027645344048396213,16,1,
A,42,2468,single_row,,,,,,14,0,
A,42,2469,two_row,0.1737759741087439,5.4466208475044775,-0.05518070245541211,0.24587840747715106,0.09534885251086947,15,0,slope_mismatch
A,42,2470,two_row,0.32265390876365957,-1.9311000042812556,-0.07413306233614449,0.006699419836671774,-0.03371682124973636,15,0,
A,42,2471,two_row,0.2099334696294226,4.338927179659942,-0.020660278198329163,0.17240760071251396,0.0758736612570924,15,0,
A,42,2472,two_row,0.30221024373369454,1.5004201375735173,-0.09628816990075938,0.1486746886661063,0.026193259382673466,14,1,slope_mismatch
A,42,2473,two_row,0.25137232082405686,3.6485183861966393,-0.02777531370949086,0.15530505413416434,0.06376487021233675,20,2,
A,42,2474,two_row,0.21274981938173,4.819453211835806,0.006464404629244804,0.1621641406148998,0.0843142726220723,16,0,
A,42,2475,two_row,0.3872368883317467,0.48998578950407035,-0.018727991747086004,0.035832139345971584,0.00855207379944279,16,0,
A,42,2476,single_row,,,,,,14,0,
A,42,2477,two_row,0.2203786936474137,5.877934772762249,-0.030262925469384045,0.23616440414477538,0.10295073933769566,12,0,slope_mismatch
A,42,2478,two_row,0.5020253514654743,-0.27502376991266186,0.016396342631558373,-0.0259965569759242,-0.004800107172182913,15,0,
A,42,2479,two_row,0.4970355178553973,-2.699099068241514,-0.09432971791644651,4.3630529026141274e-05,-0.04714304369371018,14,0,
A,42,2480,two_row,0.5007714753396988,-0.7809878362697388,0.0008370710102802902,-0.028100377851066418,-0.013631653420393065,13,0,
A,42,2481,two_row,0.4833575614816382,-0.0687505192133666,0.02451280808593062,-0.026912655083167054,-0.0011999234986182165,16,0,
A,42,2482,two_row,0.5429317658120414,-1.214671123388786,-0.00784451287186635,-0.03456186122907245,-0.021203187050469398,16,0,
A,42,2483,two_row,0.5261818755553413,0.29286615375611685,-0.0069988177029134645,0.0172218640377007,0.005111523167393618,14,0,
A,42,2484,two_row,0.5540690064535028,-0.26014887416030014,-0.004070835691639456,-0.005010135510958758,-0.004540485601299106,16,0,
A,42,2485,two_row,0.5087300389932569,0.917855681291333,0.023195634788998963,0.008846313601768829,0.016020974195383897,14,0,
A,42,2486,single_row,,,,,,10,0,
A,42,2487,two_row,0.5500463496458042,-0.4538902202306943,0.0004456424992704689,-0.016289731509992838,-0.007922044505361185,14,0,
A,42,2488,two_row,0.5758991924126583,-1.0930621847676996,0.009920587368821468,-0.04808028502427653,-0.019079848827727532,12,0,
A,42,2489,two_row,0.5751123957453973,-2.1212160021428845,-0.0031098674644758663,-0.0709683873558795,-0.03703912741017768,11,0,
A,42,2490,two_row,0.5759659259292071,-0.8228796576219541,-0.014268122036566239,-0.014457771794195154,-0.014362946915380696,13,0,
A,42,2491,two_row,0.49012326695659186,0.29086050470042063,0.0006916266819254066,0.009461407476830167,0.0050765170793777865,16,0,
A,42,2492,single_row,,,,,,13,0,
A,42,2493,two_row,0.3599003236870371,0.9178441127867455,-0.0834018502447864,0.11544339471491798,0.01602077223506579,13,0,
A,42,2494,two_row,0.3457751902620459,0.20474829162787983,-0.0943132563062171,0.10146035038282925,0.00357354703830607,13,0,
A,42,2495,two_row,0.24880729535580198,2.2649912604650932,-0.06845146052901674,0.14755578146752785,0.039552160469255554,14,0,slope_mismatch
A,42,2496,two_row,0.17488691325649364,3.156763856038388,-0.049659593541263265,0.15996307309656613,0.055151739777651435,14,0,slope_mismatch
A,42,2497,two_row,0.171578671534807,2.1909873994235443,-0.06600661056848585,0.142523799041983,0.03825859423674858,16,0,slope_mismatch
A,42,2498,two_row,0.1782788259607797,0.8851356994282553,-0.10830652531129012,0.13920604804500683,0.015449761366858356,17,1,slope_mismatch
A,42,2499,two_row,0.08500066575955334,1.9957472854664096,-0.04763848947224236,0.11733140007308185,0.03484645530041974,17,1,
A,42,2500,two_row,0.07348885772570513,2.567258275986605,-0.031025465199207028,0.12069970486829064,0.044837119834541805,15,0,
A,42,2501,two_row,0.06733066304536345,2.69356365056909,-0.0408563628585024,0.13494879916899166,0.04704621815524463,15,0,
A,42,2502,two_row,0.13089575735736136,0.8118651953574397,-0.07812026911104505,0.10646160741971925,0.014170669154337096,17,1,
A,42,2503,two_row,0.060826535218109434,2.185228409328208,-0.045609214974956035,0.12192508329766992,0.038157934161356946,19,1,
A,42,2504,two_row,0.11271159484872995,-0.34712247457693945,-0.1115758934277152,0.09945888499939451,-0.0060585042141603485,23,1,slope_mismatch
A,42,2505,two_row,0.09139288830681502,0.6263465427674013,-0.06819421701193944,0.0900587068464258,0.010932244917243185,19,1,
A,42,2506,two_row,0.12451491511625401,-0.46476282812625136,-0.10519498951073877,0.08897135049419999,-0.008111819508269391,18,0,
A,42,2507,two_row,0.11034239610280439,-1.03649186591991,-0.10269914128340654,0.06651480256562534,-0.018092169358890603,18,0,
A,42,2508,two_row,0.08343032381222859,-0.8890869372270911,-0.12307771402841276,0.09204023400741446,-0.015518740010499153,17,0,slope_mismatch
A,42,2509,two_row,0.05531133872047034,-0.11605502305179294,-0.09538819239335164,0.09133710232158694,-0.0020255450358823493,17,0,
A,42,2510,two_row,0.053051211844538426,-0.7936967384248443,-0.1126715654446897,0.08496455044600293,-0.013853507499343387,17,1,
A,42,2511,two_row,0.18821194015641618,-4.978086862152706,-0.25834123121682173,0.08413464606912477,-0.08710329257384848,16,0,slope_mismatch
A,42,2512,two_row,0.16904715205548526,-4.098743571563221,-0.242600289196151,0.09928258951359198,-0.07165884984127951,17,1,slope_mismatch
A,42,2513,two_row,-0.16364154754562277,2.272873252877363,-0.18193179218674854,0.2613116784762204,0.03968994314473592,16,0,slope_mismatch
A,42,2514,two_row,-0.06264033643093592,-0.3979141280032891,-0.22209785639903235,0.20820780973661948,-0.006945023331206432,14,0,slope_mismatch
A,42,2515,two_row,0.10705455182971935,-2.3077617918418913,-0.18976816742127098,0.10916849329621488,-0.04029983706252805,15,0,slope_mismatch
A,42,2516,two_row,0.13248567713172998,-2.8911352815203832,-0.2535445878623404,0.15253918727834284,-0.050502700291998784,15,1,slope_mismatch
A,42,2517,two_row,0.2133187330515014,-5.326782330669611,-0.31481381457252633,0.1283364581582377,-0.09323867820714432,17,1,steep_slope|slope_mismatch
A,42,2518,two_row,0.2278610225308344,-5.39478915096863,-0.2568350240118558,0.06796287832733874,-0.09443607284225854,14,0,slope_mismatch
A,42,2519,two_row,0.037443257751975656,-1.3620887981995726,-0.24074274590568576,0.1931879185269325,-0.023777413689376622,14,1,slope_mismatch
A,42,2520,two_row,0.03990523730542983,-1.023959142757899,-0.23788337463884782,0.2021366519601055,-0.01787336133937116,11,0,slope_mismatch
A,42,2521,two_row,0.1492098769367971,-2.208355351679527,-0.22312367321214488,0.14599933438747584,-0.03856216941233452,15,1,slope_mismatch
A,42,2522,two_row,0.17589645524831587,-1.969091013720096,-0.1818115243454388,0.11305020798371809,-0.03438065818086035,12,0,slope_mismatch
A,42,2523,two_row,0.08998659468085501,-2.76465399629247,-0.24113877000243025,0.1445591735672711,-0.048289798217579574,12,0,slope_mismatch
A,42,2524,single_row,,,,,,13,0,
A,42,2525,single_row,,,,,,13,0,
A,42,2526,single_row,,,,,,14,0,
A,42,2527,single_row,,,,,,14,0,
A,42,2528,two_row,0.12208452154152727,-1.4566655474438015,-0.245349320963065,0.1944911431214125,-0.02542908892082625,14,0,slope_mismatch
A,42,2529,none,,,,,,14,0,
A,42,2530,single_row,,,,,,15,0,
A,42,2531,two_row,-0.006522312371219141,6.14899351778692,-0.004321638289188381,0.21978986647644422,0.10773411409362792,15,0,slope_mismatch
A,42,2532,none,,,,,,13,0,
A,42,2533,none,,,,,,14,0,
A,42,2534,none,,,,,,13,0,
A,42,2535,single_row,,,,,,15,0,
A,42,2536,none,,,,,,16,0,
A,42,2537,single_row,,,,,,14,1,
A,42,2538,none,,,,,,13,0,
A,42,2539,none,,,,,,12,0,
A,42,2540,single_row,,,,,,14,1,
A,42,2541,single_row,,,,,,14,1,
A,42,2542,none,,,,,,11,0,
A,42,2543,single_row,,,,,,14,0,
A,42,2544,none,,,,,,12,0,
A,42,2545,none,,,,,,8,0,
A,42,2546,none,,,,,,9,0,
A,42,2547,none,,,,,,9,0,
A,42,2548,single_row,,,,,,10,0,
A,42,2549,none,,,,,,10,0,
A,42,2550,none,,,,,,12,0,
A,42,2551,none,,,,,,12,0,
A,42,2552,single_row,,,,,,14,0,
A,42,2553,none,,,,,,9,0,
A,42,2554,none,,,,,,9,0,
A,42,2555,single_row,,,,,,13,0,
A,42,2556,single_row,,,,,,11,0,
A,42,2557,single_row,,,,,,10,0,
A,42,2558,none,,,,,,11,0,
A,42,2559,none,,,,,,9,0,
A,42,2560,none,,,,,,11,0,
A,42,2561,none,,,,,,9,0,
A,42,2562,none,,,,,,10,0,
A,42,2563,none,,,,,,13,0,
A,42,2564,none,,,,,,10,0,
A,42,2565,none,,,,,,7,0,
A,42,2566,none,,,,,,8,0,
A,42,2567,none,,,,,,11,0,
A,42,2568,none,,,,,,11,0,
A,42,2569,none,,,,,,12,0,
A,42,2570,none,,,,,,9,0,
A,42,2571,none,,,,,,8,0,
A,42,2572,none,,,,,,7,0,
A,42,2573,none,,,,,,9,0,
A,42,2574,none,,,,,,11,0,
A,42,2575,none,,,,,,8,0,
A,42,2576,none,,,,,,9,0,
A,42,2577,single_row,,,,,,13,0,
A,42,2578,none,,,,,,9,0,
A,42,2579,two_row,-0.05804980758085859,1.6067464897496426,0.17793720646087863,-0.12183646663242609,0.02805036991422627,11,0,slope_mismatch
A,42,2580,none,,,,,,7,0,
A,42,2581,none,,,,,,9,0,
A,42,2582,none,,,,,,8,0,
A,42,2583,none,,,,,,9,0,
A,42,2584,none,,,,,,8,0,
A,42,2585,none,,,,,,9,0,
A,42,2586,none,,,,,,6,0,
A,42,2587,none,,,,,,6,0,
A,42,2588,none,,,,,,9,0,
A,42,2589,none,,,,,,5,0,
A,42,2590,none,,,,,,5,0,
A,42,2591,none,,,,,,5,0,
A,42,2592,none,,,,,,6,0,
A,42,2593,none,,,,,,5,0,
A,42,2594,none,,,,,,6,0,
A,42,2595,none,,,,,,7,0,
A,42,2596,single_row,,,,,,8,0,
A,42,3193,two_row,0.11299045464322716,1.6415449808790918,-0.009712146391397582,0.06702855932126248,0.028658206464932445,12,0,
A,42,3194,single_row,,,,,,12,0,
A,42,3195,two_row,0.4205054393992702,-4.75097406667318,-0.23946782655696128,0.07324640590918097,-0.08311071032389016,12,0,slope_mismatch
A,42,3196,single_row,,,,,,9,0,
A,42,3197,two_row,0.11423671009257153,-1.4012917969796157,-0.23444766432449515,0.18552359797494455,-0.0244620331747753,13,0,slope_mismatch
A,42,3198,single_row,,,,,,12,0,
A,42,3199,single_row,,,,,,13,0,
A,42,3200,single_row,,,,,,12,0,
A,42,3201,single_row,,,,,,10,0,
A,42,3202,two_row,-0.07518558251513396,3.631662040690428,-0.11426772222486349,0.24120668385761163,0.06346948081637407,11,0,slope_mismatch
A,42,3203,single_row,,,,,,9,0,
A,42,3204,single_row,,,,,,10,0,
A,42,3205,two_row,0.15614665997572225,-1.130945985801566,-0.12516114705996897,0.0856785569951165,-0.019741295032426234,11,0,slope_mismatch
A,42,3206,single_row,,,,,,11,1,
A,42,3207,single_row,,,,,,13,1,
A,42,3208,single_row,,,,,,12,1,
A,42,3209,two_row,-0.027519640400655798,2.2702969505699757,-0.15737485231922912,0.23666466718796614,0.039644907434368507,13,1,slope_mismatch
A,42,3210,two_row,0.01586129644057599,-0.030001878357024763,-0.14698130075010757,0.14593403753616538,-0.000523631606971095,11,0,slope_mismatch
A,42,3211,two_row,-0.006740303949657411,1.7828114557628003,-0.14061093650222123,0.20286288829233365,0.03112597589505621,9,0,slope_mismatch
A,42,3212,two_row,0.05948599212757322,-0.0947313110110817,-0.12722590859242533,0.12391915901551867,-0.0016533747884533295,12,0,slope_mismatch
A,42,3213,two_row,0.04291128068268768,-0.5014512598558786,-0.14802865494734954,0.13052425697098505,-0.008752198988182247,12,1,slope_mismatch
A,42,3214,two_row,0.007803514447278337,0.19602252334299616,-0.14050965191063725,0.14735215548834077,0.003421251788851762,8,0,slope_mismatch
A,42,3215,two_row,0.01726834465448812,0.7583160014161889,-0.1282328717601777,0.15470463943907484,0.01323588383944857,14,1,slope_mismatch
A,42,3216,two_row,0.09599555071575283,-0.8603206780166606,-0.16824191149200432,0.1382087974297327,-0.015016557031135816,14,0,slope_mismatch
A,42,3217,single_row,,,,,,18,1,
A,42,3218,two_row,0.029734080307157074,0.8995566301669192,-0.12382541861350141,0.15522844891662205,0.01570151515156032,16,1,slope_mismatch
A,42,3219,single_row,,,,,,12,0,
A,42,3220,single_row,,,,,,12,0,
A,42,3221,single_row,,,,,,9,0,
A,42,3222,single_row,,,,,,12,0,
A,42,3223,two_row,0.09925410129963985,-0.658923053628291,-0.13451081344316432,0.11150904576696442,-0.011500883838099947,13,0,slope_mismatch
A,42,3224,single_row,,,,,,11,0,
A,42,3225,single_row,,,,,,13,1,
A,42,3226,single_row,,,,,,10,0,
A,42,3227,single_row,,,,,,9,0,
A,42,3228,single_row,,,,,,10,0,
A,42,3229,single_row,,,,,,9,0,
A,42,3230,single_row,,,,,,10,0,
A,42,3231,two_row,0.19562399484709436,-2.438359635734344,-0.13549131446068,0.05032508448948271,-0.04258311498559864,10,0,
A,42,3232,two_row,0.19989381873879036,-2.708764385176537,-0.13717995425711982,0.042555731146992425,-0.04731211155506369,10,0,
A,42,3233,two_row,0.2685878637787511,-4.543603792180929,-0.2048064796011494,0.04587148686999854,-0.07946749636557543,12,0,slope_mismatch
A,42,3234,two_row,0.19553649523594957,-3.0210758775885878,-0.1479737882100144,0.04242050785609959,-0.0527766401769574,11,0,
A,42,3235,two_row,0.18531918795332253,-3.051400444548384,-0.14916522332959772,0.04255043775689786,-0.05330739278634993,11,0,
A,42,3236,single_row,,,,,,10,0,
A,42,3237,two_row,0.15969488724112613,-3.1029674273810306,-0.1586287617958097,0.050208746755881044,-0.054210007519964326,10,0,slope_mismatch
A,42,3238,two_row,0.2017710115132737,-3.826961229543081,-0.17670105382047374,0.042915894452864735,-0.0668925796838045,10,0,slope_mismatch
A,42,3239,two_row,0.15069035631104422,-2.87265726497127,-0.14981391667029162,0.04945515513132201,-0.050179380769484805,10,0,
A,42,3240,two_row,0.1803027304783933,-3.916905193221991,-0.17658249776154264,0.039643319313033935,-0.06846958922425435,10,0,slope_mismatch
A,42,3241,two_row,0.09035137947920135,-2.596667883788878,-0.16895729431986783,0.07825437808915202,-0.04535145811535791,13,0,slope_mismatch
A,42,3242,two_row,0.17873662364589799,-3.906986766748733,-0.16512452194169117,0.028533180872142783,-0.06829567053477419,11,0,
A,42,3243,two_row,0.16342238476868937,-2.492844819277149,-0.1420433624453259,0.05497171430712595,-0.043535824069099976,11,0,
A,42,3244,two_row,0.08858856598121767,-2.6274913546331997,-0.15634031963375786,0.06455922193851069,-0.045890548847623586,11,0,slope_mismatch
A,42,3245,two_row,0.050830381892104315,-1.69284865060987,-0.14195383765378594,0.08284507154024466,-0.02955438305677064,15,0,slope_mismatch
A,42,3246,two_row,0.06230066321435901,-1.2083399043529022,-0.15352219483353788,0.11133692080781313,-0.021092637012862375,13,0,slope_mismatch
A,42,3247,two_row,0.06857158091818549,-0.7321792181854283,-0.1536831297892076,0.12812386234318882,-0.012779633723009387,13,0,slope_mismatch
A,42,3248,two_row,0.031272915240296295,0.7297414797486178,-0.1569110193866909,0.18238517985755678,0.012737080235432949,13,0,slope_mismatch
A,42,3249,two_row,0.06235599473223408,-2.2643773226505934,-0.16166100855357937,0.08257815160376458,-0.039541428474907395,13,0,slope_mismatch
A,42,3250,two_row,0.15488139906420195,-2.831924432630082,-0.174264611394508,0.07533122348454604,-0.049466693954980975,14,1,slope_mismatch
A,42,3251,two_row,0.09603351237949609,-3.940800774664193,-0.1797361807213347,0.04195895475448685,-0.06888861298342393,14,0,slope_mismatch
A,42,3252,two_row,0.10681416946247979,-0.9002980120705231,-0.04123830925380528,0.009809393454785632,-0.015714457899509825,16,1,
A,42,3253,single_row,,,,,,13,1,
A,42,3254,two_row,0.14272132812738791,-2.814862191297431,-0.1791336590244817,0.08079730428339404,-0.049168177370543825,13,1,slope_mismatch
A,42,3255,two_row,0.13623785712385328,-2.5188688305150264,-0.15917502597662334,0.07119322864701763,-0.04399089866480285,11,0,slope_mismatch
A,42,3256,two_row,0.07173815199775846,-3.1865112113088303,-0.18447130888558494,0.07312626237470662,-0.05567252325543916,13,0,slope_mismatch
A,42,3257,two_row,0.06913553793740068,-3.174421020730049,-0.16962937700788489,0.05870766083963753,-0.05546085808412368,14,0,slope_mismatch
A,42,3258,two_row,0.2270414687957072,-6.480533748911839,-0.24377525139487,0.016592329336842872,-0.11359146102901356,14,0,slope_mismatch
A,42,3259,two_row,0.2742466492640199,-8.988670304559488,-0.3353668135482582,0.019003322075290135,-0.15818174573648403,15,1,steep_slope|slope_mismatch
A,42,3260,two_row,0.28466263863686386,-8.065741069739264,-0.30211345493496056,0.018691284654026905,-0.14171108514046682,13,0,steep_slope|slope_mismatch
A,42,3261,two_row,0.2299432130100985,-7.613346213735369,-0.29861173290541604,0.031280578573959175,-0.13366557716572844,14,0,slope_mismatch
A,42,3262,two_row,0.21782262272181702,-6.765469633816908,-0.3001134570700597,0.06285028367221207,-0.11863158669892382,13,0,steep_slope|slope_mismatch
A,42,3263,two_row,0.24569346792085495,-7.95215822812984,-0.3225804087675447,0.04320151805591469,-0.13968944535581498,13,0,steep_slope|slope_mismatch
A,42,3264,two_row,0.28054448167413976,-8.480567628460689,-0.30887844575351814,0.01066987629773202,-0.14910428472789305,10,0,steep_slope|slope_mismatch
A,42,3265,two_row,0.24186691281401607,-9.840043201103844,-0.377136391384773,0.03023675702400632,-0.17344981718038335,10,0,steep_slope|slope_mismatch
A,42,3266,two_row,0.2733562377096669,-8.691788327753763,-0.30857464179041116,0.0028249827076882363,-0.15287482954136147,9,0,steep_slope|slope_mismatch
A,42,3267,two_row,0.2877834356704444,-8.82186298629442,-0.3597846864826941,0.04938683023610725,-0.15519892812329344,10,0,steep_slope|slope_mismatch
A,42,3268,two_row,0.3466078060857708,-10.033979667964918,-0.39152433317050545,0.03764725181891992,-0.17693854067579276,11,0,steep_slope|slope_mismatch
A,42,3269,two_row,0.23990378012435642,-8.877118370733514,-0.35952123668798813,0.047147849489737895,-0.15618669359912513,15,1,steep_slope|slope_mismatch
A,42,3270,two_row,0.22442269628277522,-8.578323077450989,-0.3479236045212568,0.0462259724361366,-0.15084881604256012,11,0,steep_slope|slope_mismatch
A,42,3271,two_row,0.3092893239191713,-7.999645145975991,-0.2944014537548953,0.013332415740823738,-0.14053451900703579,11,0,slope_mismatch
A,42,3272,two_row,0.34205051624850186,-8.386827474790621,-0.3398153563986505,0.044950869493554604,-0.14743224345254796,13,0,steep_slope|slope_mismatch
A,42,3273,two_row,0.26844732297352236,-8.481584868686602,-0.36831376725545695,0.07006889989565282,-0.14912243367990208,12,0,steep_slope|slope_mismatch
A,42,3274,two_row,0.2311125422848499,-7.8396508371084,-0.36559416401162836,0.09021806226194344,-0.13768805087484245,14,1,steep_slope|slope_mismatch
A,42,3275,two_row,0.23387303486376454,-6.821776170326994,-0.3330336818423611,0.09377714556992783,-0.11962826813621663,9,0,steep_slope|slope_mismatch
A,42,3276,two_row,0.2688450323077225,-9.939768867014479,-0.3832772181598428,0.03279068706242157,-0.17524326554871061,11,0,steep_slope|slope_mismatch
A,42,3277,two_row,0.24675056016544172,-7.748426905626887,-0.36235091215355686,0.09021878617809546,-0.1360660629877307,11,0,steep_slope|slope_mismatch
A,42,3278,two_row,0.07156304601551744,-2.7445723456234803,-0.19973729970822024,0.10386030787977266,-0.04793849591422379,10,0,slope_mismatch
A,42,3279,two_row,0.05756129352837802,-2.6423764811923856,-0.20460151031590265,0.11229972324074777,-0.04615089353757744,10,0,slope_mismatch
A,42,3280,two_row,0.2647743866965103,-7.6437086593847985,-0.3458230518325647,0.07741303590730512,-0.13420500796262977,10,0,steep_slope|slope_mismatch
A,42,3281,two_row,0.15917525925290954,-6.615970509158395,-0.3653820414288961,0.13340918875227165,-0.11598642633831222,10,0,steep_slope|slope_mismatch
A,42,3282,single_row,,,,,,10,0,
A,42,3283,single_row,,,,,,9,0,
A,42,3284,two_row,0.07452135491166778,-1.652169062811859,-0.21380681063640666,0.15611924073374153,-0.028843784951332566,11,0,slope_mismatch
A,42,3285,two_row,0.02357348126795955,-0.04944148723840784,-0.20805739455016287,0.20633156064301036,-0.000862916953576251,10,0,slope_mismatch
A,42,3286,single_row,,,,,,9,0,
A,42,3287,two_row,0.015716040305818746,-0.13948105427653745,-0.21044918458159093,0.2055803676809727,-0.0024344084503091085,12,1,slope_mismatch
A,42,3288,single_row,,,,,,10,0,
A,42,3289,single_row,,,,,,10,0,
A,42,3290,single_row,,,,,,11,0,
A,42,3291,single_row,,,,,,10,0,
A,42,3292,single_row,,,,,,11,0,
A,42,3293,single_row,,,,,,11,0,
A,42,3294,none,,,,,,8,0,
A,42,3295,none,,,,,,8,0,
A,42,3296,none,,,,,,8,0,
A,42,3297,none,,,,,,10,0,
A,42,3298,none,,,,,,8,0,
A,42,3299,none,,,,,,7,0,
A,42,3300,none,,,,,,6,0,
A,42,3301,none,,,,,,9,0,
A,42,3302,none,,,,,,8,0,
A,42,3303,none,,,,,,7,0,
A,42,3304,none,,,,,,6,0,
A,42,3305,none,,,,,,8,0,
A,42,3306,none,,,,,,5,0,
A,42,3307,none,,,,,,7,0,
A,42,3308,none,,,,,,7,0,
A,42,3309,none,,,,,,10,0,
A,42,3310,none,,,,,,10,0,
A,42,3311,single_row,,,,,,9,0,
A,42,3312,none,,,,,,7,0,
A,42,3313,none,,,,,,15,0,
A,42,3314,single_row,,,,,,10,0,
A,42,3315,single_row,,,,,,12,0,
A,42,3316,single_row,,,,,,9,0,
A,42,3317,single_row,,,,,,10,0,
A,42,3318,single_row,,,,,,10,0,
A,42,3319,none,,,,,,7,0,
A,42,3320,none,,,,,,8,0,
A,42,3321,none,,,,,,9,0,
A,42,3322,single_row,,,,,,10,0,
A,42,3323,none,,,,,,8,0,
A,42,3324,none,,,,,,7,0,
A,42,3325,none,,,,,,9,0,
A,42,3326,none,,,,,,7,0,
A,42,3327,single_row,,,,,,7,0,
A,42,3328,none,,,,,,6,0,
A,42,3329,none,,,,,,7,0,
A,42,3330,none,,,,,,6,0,
A,42,3331,none,,,,,,6,0,
A,42,3332,none,,,,,,5,0,
A,42,3333,none,,,,,,4,0,
A,42,3334,none,,,,,,4,0,
A,42,3335,none,,,,,,5,0,
A,42,3336,none,,,,,,6,0,
A,42,3337,none,,,,,,5,0,
A,42,3338,none,,,,,,6,0,
A,42,3339,none,,,,,,7,0,
A,42,3340,none,,,,,,3,0,
A,42,3341,none,,,,,,4,0,
A,42,3342,none,,,,,,4,0,
A,42,3343,none,,,,,,4,0,
A,42,3344,none,,,,,,4,0,
A,42,3345,none,,,,,,5,0,
A,42,3346,none,,,,,,2,0,
A,42,3347,none,,,,,,4,0,
A,42,3348,none,,,,,,4,0,
A,42,3349,none,,,,,,4,0,
A,42,3350,none,,,,,,3,0,
A,42,3351,none,,,,,,4,0,
A,42,3352,none,,,,,,5,0,
A,42,3353,none,,,,,,6,0,
A,42,3354,none,,,,,,3,0,
A,42,3355,none,,,,,,5,0,
A,42,3356,none,,,,,,4,0,
A,42,3357,none,,,,,,6,0,
A,42,3358,none,,,,,,5,0,
A,42,3359,none,,,,,,5,0,
A,42,3360,none,,,,,,3,0,
A,42,3361,none,,,,,,4,0,
A,42,3362,none,,,,,,6,0,
A,42,3363,none,,,,,,6,0,
A,42,3364,none,,,,,,2,0,
A,42,3365,none,,,,,,3,0,
A,42,3366,none,,,,,,4,0,
A,42,3367,none,,,,,,4,0,
A,42,3368,none,,,,,,5,0,
A,42,3369,none,,,,,,3,0,
A,42,3370,none,,,,,,4,0,
A,42,3371,none,,,,,,4,0,
A,42,3372,none,,,,,,5,0,
A,42,3373,none,,,,,,5,0,
A,42,3374,none,,,,,,4,0,
A,42,3375,none,,,,,,7,0,
A,42,3376,none,,,,,,5,0,
A,42,3377,none,,,,,,5,0,
A,42,3378,none,,,,,,5,0,
A,42,3379,none,,,,,,5,0,
A,42,3380,none,,,,,,6,0,
A,42,3381,none,,,,,,6,0,
A,42,3382,none,,,,,,5,0,
A,42,3383,none,,,,,,5,0,
A,42,3384,none,,,,,,5,0,
A,42,3385,none,,,,,,5,0,
A,42,3386,none,,,,,,7,0,
A,42,3387,none,,,,,,8,0,
A,42,3388,none,,,,,,5,0,
A,42,3389,none,,,,,,2,0,
A,42,3390,none,,,,,,5,0,
A,42,3391,none,,,,,,6,0,
A,42,3392,none,,,,,,7,0,
A,42,3393,none,,,,,,7,0,
A,42,3394,none,,,,,,8,0,
A,42,3395,none,,,,,,6,0,
A,42,3396,none,,,,,,8,0,
A,42,3397,none,,,,,,7,0,
A,42,3398,none,,,,,,7,0,
A,42,3399,none,,,,,,8,0,
A,42,3400,none,,,,,,7,0,
A,42,3401,none,,,,,,8,0,
A,42,3402,none,,,,,,8,0,
A,42,3403,none,,,,,,7,0,
