seed,frame,cls,uc,v
44,8983,1,623.0,470.2
44,8983,1,433.8,519.0
44,8983,1,346.0,373.2
44,8984,1,629.0,505.0
44,8984,1,435.5,525.0
44,8984,0,477.5,503.5
44,8984,0,30.4,546.5
44,8985,0,24.9,549.5
44,8985,1,436.0,529.5
44,8985,0,482.0,510.0
44,8986,0,488.5,516.0
44,8986,1,73.5,548.5
44,8986,0,111.4,520.0
44,8986,1,443.0,532.0
44,8987,1,83.1,550.5
44,8987,0,115.1,521.0
44,8987,1,456.8,526.0
44,8987,0,246.4,497.8
44,8987,1,359.5,374.2
44,8988,0,615.5,640.0
44,8988,1,459.8,526.5
44,8988,1,83.7,554.0
44,8988,1,264.2,542.5
44,8989,1,465.2,531.0
44,8989,0,517.5,517.0
44,8990,0,517.5,520.0
44,8990,1,461.0,536.0
44,8990,0,520.0,517.5
44,8990,1,359.8,378.5
44,8990,0,519.0,518.0
44,8991,1,243.1,548.5
44,8991,1,345.0,374.2
44,8992,1,442.0,540.0
44,8993,1,437.0,539.0
44,8993,1,45.5,399.2
44,8993,1,227.2,559.0
44,8994,1,436.5,539.0
44,8995,1,437.5,541.0
44,8996,1,437.5,544.5
44,8996,1,4.1,499.2
44,8997,1,438.5,548.5
44,8998,1,438.8,551.5
44,8999,1,439.0,552.0
44,8999,0,594.5,504.0
44,9000,1,437.0,554.5
44,9001,1,438.2,565.0
44,9001,1,197.5,583.5
44,9002,1,440.0,568.0
44,9002,1,195.8,592.5
44,9002,0,77.4,560.0
44,9002,0,537.0,638.0
44,9003,1,440.0,568.5
44,9003,1,220.0,377.0
44,9003,1,322.0,370.8
44,9004,1,443.8,575.0
44,9004,1,219.5,376.5
44,9004,0,49.7,573.0
44,9005,1,444.8,575.5
44,9005,1,186.4,605.5
44,9005,1,218.8,375.5
44,9005,1,322.0,371.5
44,9006,1,184.0,612.5
44,9007,1,450.5,596.0
44,9007,1,179.6,618.0
44,9007,1,218.5,379.2
44,9008,1,454.5,596.5
44,9009,1,455.2,611.5
44,9009,1,455.5,619.0
44,9009,1,413.2,369.0
44,9009,1,162.8,640.0
44,9010,1,463.0,622.0
44,9010,0,631.0,511.0
44,9010,1,417.5,363.5
44,9010,0,108.2,561.5
44,9011,1,140.5,640.0
44,9011,1,471.5,639.0
44,9011,1,144.2,640.0
44,9011,0,84.9,631.5
44,9011,0,2.1,526.0
44,9011,1,138.0,640.0
44,9011,1,314.0,369.2
44,9012,1,120.1,638.0
44,9012,0,54.2,640.0
44,9012,1,485.2,640.0
44,9013,1,117.4,637.0
44,9013,1,485.8,640.0
44,9014,1,487.5,640.0
44,9014,1,107.8,635.0
44,9014,1,312.5,381.5
44,9015,1,488.0,640.0
44,9015,1,104.2,640.0
44,9015,1,307.5,381.0
44,9015,1,98.0,640.0
44,9015,1,310.0,379.5
44,9016,1,492.0,640.0
44,9016,1,310.5,382.5
44,9016,1,308.0,380.5
44,9017,1,85.2,638.0
44,9017,1,498.5,639.0
44,9017,1,81.7,640.0
44,9017,1,314.0,377.5
44,9018,1,78.8,640.0
44,9018,1,505.0,640.0
44,9018,1,74.5,640.0
44,9019,1,510.5,629.0
44,9019,1,67.0,640.0
44,9019,1,60.4,640.0
44,9019,1,303.5,388.2
44,9019,1,308.5,389.0
44,9020,1,518.0,640.0
44,9020,1,47.5,639.5
44,9021,1,529.0,638.0
44,9021,1,24.3,639.0
44,9021,1,528.0,640.0
44,9022,1,535.5,639.0
44,9022,1,11.1,639.5
44,9022,1,308.0,394.0
44,9023,1,553.5,639.0
44,9024,1,562.5,639.0
44,9024,1,558.5,639.0
44,9025,1,579.0,639.5
44,9025,1,11.1,638.0
44,9025,1,307.8,395.5
44,9026,1,594.5,639.0
44,9027,1,617.0,640.0
44,9027,1,616.5,640.0
44,9027,1,519.5,377.2
44,9030,1,49.6,414.0
44,9031,1,634.0,37.6
44,9033,1,299.5,380.8
44,9035,1,174.2,392.5
44,9035,1,44.2,403.2
44,9036,1,175.9,390.0
44,9036,1,45.4,403.0
44,9036,1,306.2,381.0
44,9037,1,45.3,400.8
44,9037,1,176.9,387.5
44,9038,1,47.2,399.5
44,9038,1,433.0,373.0
44,9038,1,306.0,379.5
44,9039,1,557.0,367.2
44,9039,1,48.5,399.0
44,9040,1,562.0,369.0
44,9042,1,586.5,371.5
44,9043,1,584.0,151.0
44,9043,1,329.0,260.0
44,9044,1,585.0,146.8
44,9044,1,329.2,281.5
44,9045,1,586.5,153.2
44,9045,1,588.0,210.1
44,9045,1,593.5,369.5
44,9046,1,518.0,125.1
44,9048,1,179.2,381.5
44,9048,1,576.0,122.0
44,9048,1,41.3,399.5
44,9049,1,311.5,235.2
44,9050,1,628.0,362.5
44,9051,1,312.5,258.0
44,9051,1,172.0,383.8
44,9051,1,171.8,271.0
44,9052,1,312.5,257.2
44,9052,1,171.0,297.5
44,9053,1,312.5,251.5
44,9053,1,582.5,366.8
44,9053,1,169.9,305.0
44,9053,1,578.0,164.2
44,9054,1,585.0,370.0
44,9054,1,313.5,251.5
44,9055,1,584.5,371.0
44,9055,1,313.0,246.6
44,9055,1,22.4,390.5
44,9056,1,311.0,246.6
44,9056,1,583.5,370.8
44,9056,1,18.3,395.5
44,9057,1,584.0,370.5
44,9057,1,18.1,397.8
44,9058,1,309.0,246.9
44,9058,1,13.5,401.0
44,9059,1,14.5,400.8
44,9060,1,307.5,390.0
44,9060,1,14.5,396.5
44,9061,1,16.8,397.2
44,9061,1,306.0,388.0
44,9062,1,305.5,231.1
44,9062,1,14.8,396.0
44,9063,1,583.0,369.0
44,9064,1,583.5,367.0
44,9064,1,148.8,394.5
44,9065,1,588.0,368.0
44,9065,1,149.2,387.0
44,9066,1,595.0,371.0
44,9066,1,12.2,394.2
44,9066,1,308.5,386.5
44,9067,1,14.1,395.2
44,9067,1,312.0,286.0
44,9067,1,15.1,391.0
44,9067,1,599.0,382.5
44,9068,1,614.0,375.8
44,9068,1,467.5,380.0
44,9068,1,12.6,402.8
44,9069,1,620.0,369.5
44,9069,1,18.7,398.5
44,9069,1,168.5,280.2
44,9070,1,626.0,369.0
44,9070,1,175.0,394.5
44,9070,1,25.6,417.0
44,9070,1,328.5,237.6
44,9071,1,337.5,380.2
44,9072,1,625.5,375.8
44,9072,1,501.8,377.8
44,9072,1,43.7,386.5
44,9074,1,528.0,378.5
44,9074,1,211.9,375.0
44,9074,1,368.5,380.0
44,9075,1,80.1,381.5
44,9075,1,376.5,243.6
44,9076,1,239.8,392.5
44,9076,1,398.8,386.2
44,9077,1,625.5,392.0
44,9077,1,111.6,391.8
44,9078,1,264.5,280.2
44,9079,1,619.0,399.0
44,9079,1,276.5,387.5
44,9080,1,634.0,244.2
44,9081,1,624.0,386.5
44,9081,1,307.0,390.0
44,9083,1,332.0,383.0
44,9083,1,13.6,414.5
44,9083,1,499.2,23.9
44,9084,1,36.9,416.0
44,9085,1,54.2,416.0
44,9087,1,92.8,411.8
44,9088,1,112.1,408.0
44,9088,1,613.0,399.5
44,9089,1,429.5,379.5
44,9089,1,629.0,405.8
44,9090,1,149.1,409.5
44,9090,1,625.5,379.2
44,9091,1,467.0,380.5
44,9091,1,622.5,381.8
44,9091,1,165.2,403.0
44,9091,0,633.0,639.0
44,9189,0,128.2,640.0
44,9189,1,442.5,529.0
44,9189,1,247.2,528.0
44,9189,0,403.8,462.5
44,9189,0,410.5,467.5
44,9189,0,382.2,419.0
44,9189,0,285.0,441.5
44,9189,0,275.5,439.2
44,9189,0,462.5,562.0
44,9189,0,286.5,438.5
44,9189,0,203.1,634.5
44,9189,0,258.6,449.5
44,9189,0,371.8,412.5
44,9189,0,297.0,410.5
44,9190,0,127.2,640.0
44,9190,0,407.5,459.5
44,9190,1,446.5,529.0
44,9190,0,204.5,630.0
44,9190,0,396.5,442.5
44,9190,1,250.2,531.0
44,9190,0,278.5,445.0
44,9190,0,414.8,461.0
44,9190,0,386.0,417.5
44,9190,0,469.5,557.0
44,9190,1,392.0,436.5
44,9190,0,286.8,443.0
44,9190,0,386.8,423.0
44,9190,0,258.5,510.0
44,9190,1,54.2,536.0
44,9190,0,377.0,411.5
44,9190,1,291.2,435.8
44,9190,1,290.5,440.0
44,9191,1,245.5,528.0
44,9191,0,201.0,625.0
44,9191,1,444.0,528.0
44,9191,0,404.5,457.5
44,9191,0,121.4,640.0
44,9191,0,411.5,461.0
44,9191,0,284.5,439.0
44,9191,1,48.7,543.5
44,9191,0,382.5,415.0
44,9191,0,258.2,442.5
44,9191,0,274.8,458.0
44,9191,0,286.0,437.5
44,9191,0,373.8,411.0
44,9191,0,465.5,559.0
44,9191,0,372.5,410.2
44,9191,1,245.5,527.0
44,9191,1,389.2,439.2
44,9191,0,297.0,409.0
44,9191,0,287.0,435.0
44,9191,0,238.5,527.5
44,9192,0,408.5,458.0
44,9192,1,372.8,407.0
44,9192,1,249.5,529.0
44,9192,0,386.5,420.8
44,9192,1,392.0,436.0
44,9192,0,204.2,632.0
44,9192,0,397.5,441.5
44,9192,0,472.0,559.0
44,9192,0,417.2,486.0
44,9192,1,54.9,543.5
44,9192,0,387.2,427.8
44,9192,0,126.6,640.0
44,9192,0,388.2,431.0
44,9193,0,112.9,639.0
44,9193,0,413.0,464.8
44,9193,1,245.0,530.0
44,9193,0,405.5,458.5
44,9193,0,199.1,626.5
44,9193,0,284.0,439.0
44,9193,0,274.5,455.0
44,9193,0,285.5,436.8
44,9193,0,405.0,458.0
44,9193,0,383.0,412.2
44,9193,0,373.8,408.5
44,9193,0,406.5,460.0
44,9193,0,412.0,460.0
44,9193,1,46.9,529.5
44,9193,0,469.5,563.0
44,9193,0,374.5,408.5
44,9193,0,414.0,481.0
44,9193,0,287.2,433.5
44,9193,1,390.0,440.5
44,9193,0,257.8,454.5
44,9194,0,408.5,458.0
44,9194,0,114.3,640.0
44,9194,1,247.4,533.0
44,9194,0,397.0,441.0
44,9194,0,201.0,629.0
44,9194,1,49.2,531.5
44,9194,0,386.0,417.0
44,9194,1,392.0,436.0
44,9194,0,277.5,439.5
44,9194,0,386.5,423.5
44,9194,0,417.5,486.5
44,9194,0,417.2,486.5
44,9194,0,395.5,439.5
44,9194,0,473.0,561.0
44,9194,0,377.2,409.8
44,9194,0,300.5,412.5
44,9194,1,247.2,532.0
44,9194,0,388.0,429.8
44,9194,0,260.0,436.0
44,9194,0,286.2,439.8
44,9194,0,375.5,406.5
44,9194,0,519.0,600.0
44,9195,1,47.0,533.5
44,9195,0,110.5,640.0
44,9195,0,409.0,455.0
44,9195,0,199.5,621.0
44,9195,1,246.9,526.5
44,9195,0,397.2,437.2
44,9195,0,474.0,561.0
44,9195,0,277.2,439.5
44,9195,0,386.8,412.5
44,9195,1,392.5,431.5
44,9195,0,417.5,484.0
44,9195,1,246.8,526.5
44,9195,0,416.5,478.5
44,9195,0,387.8,426.0
44,9195,0,417.5,484.0
44,9195,0,633.5,639.5
44,9195,1,449.0,532.5
44,9195,1,373.0,402.0
44,9195,0,286.2,437.5
44,9195,0,259.5,445.2
44,9196,1,452.2,528.5
44,9196,0,409.8,454.0
44,9196,0,632.0,507.0
44,9196,0,417.8,468.0
44,9196,1,247.2,528.5
44,9196,0,277.5,449.5
44,9196,0,474.0,561.5
44,9196,0,418.8,481.0
44,9196,1,373.8,400.0
44,9196,1,47.5,535.5
44,9196,0,108.0,639.0
44,9196,0,388.2,418.5
44,9196,0,389.5,425.2
44,9196,0,416.5,455.8
44,9196,0,420.2,480.5
44,9196,0,199.4,635.0
44,9196,0,286.8,437.0
44,9196,0,472.8,559.0
44,9196,0,398.8,436.0
44,9196,0,396.5,433.5
44,9196,0,259.8,450.0
44,9196,0,260.2,435.2
44,9196,1,247.1,529.0
44,9197,1,454.2,531.0
44,9197,0,421.0,481.0
44,9197,0,411.8,453.8
44,9197,0,105.6,640.0
44,9197,0,477.5,560.5
44,9197,1,249.2,529.5
44,9197,0,200.2,629.0
44,9197,0,420.0,464.2
44,9197,0,279.5,434.0
44,9197,1,375.0,398.5
44,9197,0,443.0,511.0
44,9197,0,389.5,405.5
44,9197,1,48.5,538.5
44,9197,0,528.0,637.0
44,9197,0,634.5,509.5
44,9197,0,259.0,506.2
44,9197,0,418.5,455.5
44,9197,0,421.5,482.5
44,9197,0,445.2,511.8
44,9197,1,609.0,428.0
44,9198,1,453.0,527.0
44,9198,0,410.2,451.0
44,9198,0,98.6,639.0
44,9198,1,246.5,523.0
44,9198,0,419.0,476.0
44,9198,0,420.5,478.5
44,9198,1,374.0,398.2
44,9198,0,277.0,440.0
44,9198,0,477.5,560.5
44,9198,0,418.2,462.5
44,9198,0,528.5,597.5
44,9198,0,388.5,414.5
44,9198,1,246.1,522.5
44,9198,0,286.0,435.5
44,9198,0,398.8,434.0
44,9198,0,633.0,504.8
44,9198,0,259.2,437.5
44,9198,0,300.8,401.5
44,9198,0,259.1,452.5
44,9198,0,69.8,544.0
44,9198,1,396.0,430.0
44,9198,0,390.8,427.5
44,9199,0,98.8,639.5
44,9199,1,454.8,531.0
44,9199,0,411.5,450.2
44,9199,0,478.5,559.0
44,9199,0,420.5,464.5
44,9199,0,278.0,447.5
44,9199,0,389.0,407.8
44,9199,1,374.0,397.0
44,9199,1,246.6,532.0
44,9199,0,197.1,628.5
44,9199,1,247.1,530.0
44,9199,0,532.0,611.5
44,9199,0,412.5,453.0
44,9199,0,287.0,437.5
44,9199,0,260.0,440.0
44,9199,0,418.5,456.0
44,9199,0,394.2,422.5
44,9199,1,396.0,427.2
44,9199,0,400.2,431.2
44,9199,0,260.0,461.5
44,9200,0,95.4,640.0
44,9200,1,458.0,531.5
44,9200,0,422.2,453.5
44,9200,0,414.5,453.5
44,9200,0,280.0,450.0
44,9200,0,423.5,482.5
44,9200,1,248.1,536.5
44,9200,0,196.1,639.0
44,9200,0,422.5,470.0
44,9200,0,535.0,632.0
44,9200,1,377.5,400.0
44,9200,0,391.0,404.5
44,9200,0,483.0,567.5
44,9200,0,392.8,414.2
44,9200,0,293.8,429.0
44,9200,0,401.8,434.5
44,9200,0,287.2,442.0
44,9200,0,382.5,403.0
44,9200,0,285.5,450.0
44,9200,0,262.0,437.0
44,9201,1,459.0,536.0
44,9201,0,85.1,640.0
44,9201,0,423.5,485.8
44,9201,0,423.0,461.5
44,9201,0,414.0,457.0
44,9201,0,422.0,481.0
44,9201,0,195.8,639.0
44,9201,1,247.2,540.5
44,9201,0,279.0,451.0
44,9201,0,422.2,455.2
44,9201,0,390.8,409.0
44,9201,0,287.2,443.5
44,9201,0,538.0,633.5
44,9201,0,424.5,486.0
44,9201,0,279.5,459.0
44,9201,0,394.0,428.0
44,9201,0,401.8,440.8
44,9201,0,293.5,433.5
44,9201,1,246.9,538.0
44,9201,0,484.0,571.5
44,9202,0,415.2,459.5
44,9202,0,403.0,442.0
44,9202,0,280.0,464.8
44,9202,1,460.5,539.5
44,9202,1,247.6,543.5
44,9202,0,425.0,488.8
44,9202,0,393.5,426.0
44,9202,0,424.0,475.0
44,9202,0,286.8,455.2
44,9202,0,392.0,413.8
44,9202,0,283.2,463.5
44,9202,0,540.0,635.0
44,9202,0,285.5,458.5
44,9202,0,426.0,488.8
44,9202,0,194.5,639.0
44,9202,0,401.0,439.5
44,9202,0,86.4,639.5
44,9202,1,293.0,444.0
44,9202,1,378.0,403.5
44,9203,1,247.0,551.5
44,9203,0,403.0,445.0
44,9203,1,463.0,549.5
44,9203,0,280.0,468.5
44,9203,0,425.5,465.2
44,9203,0,394.5,429.0
44,9203,1,378.0,406.0
44,9203,0,416.2,462.8
44,9203,0,286.5,458.8
44,9203,0,491.0,578.0
44,9203,0,426.0,484.2
44,9203,0,283.5,468.2
44,9203,0,424.2,461.8
44,9203,0,75.6,640.0
44,9203,1,293.0,446.0
44,9203,0,287.5,453.5
44,9204,1,468.0,559.5
44,9204,0,429.5,475.5
44,9204,0,280.8,459.0
44,9204,0,419.5,469.0
44,9204,0,406.5,450.5
44,9204,0,189.9,638.0
44,9204,1,247.2,558.5
44,9204,0,634.0,486.5
44,9204,0,291.0,450.5
44,9204,1,379.8,411.0
44,9204,0,395.8,423.5
44,9204,0,281.0,471.8
44,9204,0,428.5,468.5
44,9204,0,294.2,445.0
44,9204,0,292.0,454.0
44,9204,1,295.0,450.2
44,9204,0,494.0,592.0
44,9204,0,396.5,436.0
44,9205,1,468.5,564.5
44,9205,1,245.1,560.5
44,9205,0,418.5,474.5
44,9205,0,429.2,487.8
44,9205,0,279.0,464.8
44,9205,0,184.5,639.0
44,9205,0,560.5,637.5
44,9205,0,428.0,477.5
44,9205,1,379.0,413.0
44,9205,0,405.5,455.5
44,9205,1,378.0,415.8
44,9205,1,245.0,559.0
44,9205,0,279.0,476.0
44,9205,0,394.8,426.2
44,9205,0,395.2,435.0
44,9205,0,498.5,599.5
44,9205,0,394.0,423.5
44,9205,0,495.0,598.0
44,9205,0,396.2,441.5
44,9205,1,28.4,569.5
44,9206,1,470.0,570.0
44,9206,0,418.8,473.8
44,9206,0,430.0,491.2
44,9206,0,277.5,469.0
44,9206,1,22.8,569.0
44,9206,1,244.0,563.5
44,9206,0,394.5,428.0
44,9206,0,287.0,457.8
44,9206,0,429.2,476.5
44,9206,0,48.8,546.5
44,9206,1,378.5,411.5
44,9206,0,394.0,423.8
44,9206,0,405.0,456.0
44,9206,0,258.6,452.0
44,9206,1,401.0,454.0
44,9206,0,395.5,438.5
44,9206,0,181.2,639.5
44,9206,0,406.0,455.5
44,9207,0,423.5,475.0
44,9207,1,245.5,567.0
44,9207,1,381.5,412.0
44,9207,0,435.0,508.5
44,9207,0,281.0,469.5
44,9207,1,295.0,451.5
44,9207,0,290.5,448.0
44,9207,0,398.2,424.8
44,9207,0,461.0,546.0
44,9207,0,280.8,455.0
44,9207,1,405.5,452.0
44,9207,0,285.0,474.5
44,9207,0,284.2,475.0
44,9208,0,423.0,476.0
44,9208,0,279.5,476.5
44,9208,0,434.5,508.5
44,9208,1,381.0,413.0
44,9208,1,244.2,568.0
44,9208,1,404.5,450.5
44,9208,0,397.0,422.0
44,9208,0,433.5,479.5
44,9208,0,386.5,419.0
44,9208,0,283.5,476.5
44,9208,0,396.2,419.5
44,9208,0,436.0,511.5
44,9208,1,381.5,412.5
44,9208,0,461.5,548.0
44,9208,0,398.0,425.5
44,9209,0,438.0,510.8
44,9209,0,425.0,474.5
44,9209,0,411.8,452.0
44,9209,1,382.5,412.0
44,9209,0,594.0,639.0
44,9209,1,244.0,568.0
44,9209,0,280.5,462.0
44,9209,0,398.5,420.5
44,9209,1,405.5,450.5
44,9209,1,406.0,451.0
44,9209,1,295.0,449.8
44,9209,0,291.5,447.5
44,9209,0,518.0,622.5
44,9209,0,12.4,634.0
44,9209,1,483.0,579.5
44,9209,0,399.5,422.5
44,9209,0,388.8,417.5
44,9209,0,294.8,445.5
44,9210,1,485.8,584.5
44,9210,1,241.2,573.5
44,9210,0,440.0,513.0
44,9210,0,165.0,639.5
44,9210,1,408.0,449.5
44,9210,0,427.5,478.0
44,9210,1,407.8,448.5
44,9210,0,290.5,451.5
44,9210,0,279.8,483.0
44,9210,1,5.2,580.0
44,9210,1,295.0,455.0
44,9210,0,413.2,454.0
44,9210,0,293.0,450.0
44,9210,0,390.5,415.2
44,9210,0,291.5,456.0
44,9210,0,521.0,624.5
44,9210,0,399.8,420.5
44,9211,1,488.0,584.0
44,9211,1,407.8,448.8
44,9211,1,240.0,573.5
44,9211,0,440.5,514.0
44,9211,0,428.0,476.8
44,9211,1,407.5,448.5
44,9211,0,279.0,477.2
44,9211,0,413.5,454.0
44,9211,0,307.0,417.0
44,9211,1,407.5,449.5
44,9211,1,382.5,410.0
44,9211,0,413.0,456.0
44,9211,0,257.0,463.0
44,9212,1,491.5,585.5
44,9212,1,237.4,576.0
44,9212,0,429.0,472.5
44,9212,0,442.5,511.0
44,9212,1,409.0,447.5
44,9212,1,408.8,447.2
44,9212,0,278.0,477.8
44,9212,0,402.0,424.0
44,9212,0,306.5,415.8
44,9212,1,382.5,404.0
44,9212,0,255.8,468.0
44,9212,0,403.0,439.5
44,9212,0,390.2,411.5
44,9212,0,23.0,514.5
44,9212,0,414.8,453.0
44,9212,0,389.5,409.5
44,9212,0,399.5,418.0
44,9212,0,287.0,459.5
44,9213,0,430.5,473.0
44,9213,0,14.5,513.0
44,9213,1,495.5,585.5
44,9213,0,277.0,489.0
44,9213,1,236.2,589.0
44,9213,0,402.2,417.0
44,9213,0,444.5,505.5
44,9213,0,403.0,433.5
44,9213,1,409.0,442.0
44,9213,0,306.5,415.5
44,9213,0,443.0,485.5
44,9213,0,217.6,626.0
44,9213,0,278.0,474.5
44,9214,1,499.0,588.0
44,9214,0,432.0,472.0
44,9214,1,236.2,588.5
44,9214,1,411.5,443.0
44,9214,0,392.2,411.0
44,9214,0,278.0,485.5
44,9214,0,24.0,607.0
44,9214,0,278.8,481.0
44,9214,0,404.0,418.0
44,9214,1,294.5,451.0
44,9214,1,385.0,404.5
44,9214,1,410.0,445.0
44,9214,0,15.4,520.0
44,9214,0,445.8,485.2
44,9214,0,307.8,417.0
44,9214,0,295.0,444.5
44,9214,0,417.0,445.0
44,9214,0,446.2,506.0
44,9215,1,502.0,600.0
44,9215,0,433.0,478.5
44,9215,1,411.5,449.0
44,9215,1,232.8,602.0
44,9215,0,392.0,414.5
44,9215,0,276.5,485.0
44,9215,0,276.0,506.0
44,9215,0,403.8,421.2
44,9215,0,417.0,454.8
44,9215,0,307.0,419.0
44,9215,1,384.8,407.5
44,9215,1,411.0,449.0
44,9215,0,390.0,412.0
44,9215,0,287.0,460.5
44,9215,1,15.7,228.2
44,9215,0,448.5,518.5
44,9215,0,9.6,542.5
44,9216,0,436.2,482.8
44,9216,1,508.8,606.0
44,9216,0,452.5,524.0
44,9216,0,420.5,453.0
44,9216,1,234.0,604.5
44,9216,0,486.5,572.5
44,9216,0,277.0,488.0
44,9216,0,308.5,420.5
44,9216,0,405.2,419.8
44,9216,1,414.5,454.2
44,9216,0,277.8,477.2
44,9216,0,294.8,450.0
44,9216,1,414.0,450.8
44,9216,0,394.5,418.2
44,9217,0,438.5,480.5
44,9217,0,455.0,519.0
44,9217,1,388.8,405.5
44,9217,0,409.0,429.2
44,9217,0,213.5,632.0
44,9217,0,289.5,452.0
44,9217,1,295.5,455.5
44,9217,0,421.5,452.0
44,9217,1,233.9,609.5
44,9217,0,278.0,483.0
44,9217,0,409.0,440.8
44,9217,0,252.0,536.5
44,9217,0,566.0,638.0
44,9217,0,291.5,451.0
44,9217,0,407.0,420.5
44,9217,1,416.5,447.0
44,9217,0,277.5,501.0
44,9217,0,308.2,421.0
44,9218,1,519.0,612.0
44,9218,0,410.2,414.5
44,9218,0,440.5,478.0
44,9218,0,458.2,520.0
44,9218,1,390.8,403.5
44,9218,0,408.8,412.5
44,9218,0,290.0,446.5
44,9218,0,424.0,454.0
44,9218,1,419.0,445.0
44,9218,1,231.5,604.0
44,9218,0,278.5,486.2
44,9218,0,310.5,411.5
44,9218,1,317.2,401.0
44,9218,0,411.5,439.5
44,9218,1,316.5,401.5
44,9218,0,412.2,439.8
44,9218,0,119.8,638.0
44,9218,0,116.8,639.5
44,9218,0,457.5,495.2
44,9218,0,252.1,503.0
44,9218,1,297.8,438.0
44,9218,0,442.0,474.0
44,9219,0,442.5,483.0
44,9219,1,524.0,623.5
44,9219,0,410.5,418.0
44,9219,0,424.8,455.2
44,9219,0,408.5,415.8
44,9219,1,295.5,452.0
44,9219,1,390.5,405.0
44,9219,0,277.0,486.5
44,9219,1,229.2,610.0
44,9219,0,461.0,525.0
44,9219,0,398.0,412.5
44,9219,0,411.2,434.0
44,9219,0,289.5,450.0
44,9219,1,419.5,451.5
44,9219,0,412.0,442.0
44,9219,0,290.8,449.0
44,9219,0,250.0,512.0
44,9219,0,309.0,409.5
44,9219,0,412.5,443.5
44,9219,1,315.5,401.5
44,9220,1,529.0,626.0
44,9220,0,462.5,527.5
44,9220,1,391.0,404.5
44,9220,0,444.0,485.0
44,9220,1,228.8,619.5
44,9220,1,295.8,451.0
44,9220,0,409.5,417.0
44,9220,0,412.5,433.0
44,9220,0,412.0,422.5
44,9220,0,411.5,416.0
44,9220,0,426.0,450.0
44,9220,0,277.0,486.0
44,9220,0,444.5,477.0
44,9220,1,420.0,452.2
44,9220,1,316.2,401.5
44,9220,0,206.2,639.0
44,9220,1,333.2,332.5
44,9220,0,289.5,451.0
44,9220,0,105.6,639.0
44,9220,0,291.0,449.5
44,9221,1,532.0,636.0
44,9221,0,463.8,529.5
44,9221,0,444.0,485.5
44,9221,1,389.5,404.5
44,9221,0,411.0,418.5
44,9221,0,409.0,417.0
44,9221,0,275.2,488.8
44,9221,0,426.0,453.5
44,9221,0,411.8,434.0
44,9221,0,398.0,411.8
44,9221,0,462.5,489.0
44,9221,0,274.0,499.5
44,9221,0,276.5,483.5
44,9221,0,308.5,416.5
44,9221,0,246.8,534.5
44,9221,1,294.5,454.2
44,9222,0,463.0,533.0
44,9222,0,443.0,486.0
44,9222,1,533.0,639.0
44,9222,1,388.8,401.2
44,9222,0,410.5,417.2
44,9222,1,219.2,625.5
44,9222,0,306.2,412.5
44,9222,0,285.0,454.5
44,9222,0,424.5,456.5
44,9222,0,396.5,409.5
44,9222,1,418.5,453.5
44,9222,0,408.8,415.5
44,9222,0,462.8,491.5
44,9222,1,293.5,447.5
44,9222,0,410.5,438.0
44,9222,0,271.5,496.5
44,9222,0,411.0,443.0
44,9222,0,462.8,523.0
44,9222,1,388.5,400.0
44,9222,0,272.5,476.8
44,9223,1,529.5,639.0
44,9223,0,436.5,479.5
44,9223,1,207.8,626.5
44,9223,0,456.5,528.5
44,9223,1,382.0,401.5
44,9223,0,403.5,414.0
44,9223,0,263.8,485.5
44,9223,0,404.0,437.5
44,9223,0,418.0,451.2
44,9223,0,300.2,411.0
44,9223,0,403.5,427.8
44,9223,0,277.5,453.5
44,9223,0,389.5,408.5
44,9223,1,412.0,444.5
44,9223,1,306.0,395.5
44,9223,0,299.5,410.5
44,9224,0,436.5,478.8
44,9224,1,533.0,637.5
44,9224,0,457.5,524.0
44,9224,0,417.0,441.0
44,9224,1,380.0,394.5
44,9224,0,401.5,422.0
44,9224,0,296.5,400.8
44,9224,0,402.0,431.5
44,9224,0,387.5,403.5
44,9224,1,202.5,640.0
44,9224,1,410.5,440.8
44,9224,0,298.2,400.0
44,9224,0,297.5,405.2
44,9224,0,399.0,408.0
44,9224,0,402.2,411.0
44,9225,0,435.5,479.5
44,9225,0,456.5,527.5
44,9225,1,378.5,398.0
44,9225,0,401.0,427.0
44,9225,0,416.5,450.5
44,9225,1,279.5,449.0
44,9225,0,295.0,403.5
44,9225,1,409.0,443.5
44,9225,0,402.0,434.0
44,9225,1,302.5,396.0
44,9225,0,257.4,485.0
44,9225,1,198.8,638.0
44,9225,0,503.0,589.0
44,9225,0,398.5,417.0
44,9225,0,224.8,507.2
44,9225,0,399.5,421.0
44,9225,0,258.5,480.5
44,9225,0,385.8,406.0
44,9226,0,435.5,482.0
44,9226,0,457.0,531.5
44,9226,1,377.5,400.0
44,9226,1,408.5,447.0
44,9226,0,397.5,415.2
44,9226,0,269.2,456.0
44,9226,1,538.5,640.0
44,9226,1,278.0,446.0
44,9226,0,293.5,406.0
44,9226,1,192.5,599.5
44,9226,0,415.5,456.5
44,9226,0,400.5,428.2
44,9226,0,416.5,450.2
44,9226,0,385.2,407.2
44,9226,1,408.0,446.5
44,9227,1,147.2,640.0
44,9227,0,422.0,497.8
44,9227,1,359.8,404.5
44,9227,0,447.5,500.0
44,9227,0,400.8,468.0
44,9227,0,400.8,452.0
44,9227,0,379.0,421.5
44,9227,1,393.0,458.5
44,9227,0,447.5,515.5
44,9227,0,381.0,428.2
44,9227,0,366.8,411.8
